#TimeHarp 260  Histogram Data			03/04/2021 02:01:07 PM
#channels per curve
32768
#display curve no.
0	1	
#memory block no.
0	1	
#ns/bin
2.0000	2.0000	
#counts
13	0	
13	0	
13	0	
15	0	
16	0	
10	0	
13	0	
11	0	
8	0	
14	0	
13	0	
9	0	
12	0	
9	0	
13	0	
11	0	
11	0	
11	0	
10	0	
13	0	
18	0	
17	0	
13	0	
17	0	
16	0	
19	0	
12	0	
9	0	
11	0	
11	0	
16	0	
11	0	
18	0	
10	0	
8	0	
16	0	
14	0	
14	0	
12	0	
13	0	
13	0	
7	0	
10	0	
14	0	
13	0	
17	0	
6	0	
10	0	
15	0	
7	0	
11	0	
11	0	
8	0	
12	0	
12	0	
11	0	
13	0	
12	0	
9	0	
16	0	
11	0	
12	0	
13	0	
12	0	
12	0	
8	0	
7	0	
9	0	
16	0	
12	0	
16	0	
9	0	
12	0	
10	0	
16	0	
8	0	
12	0	
8	0	
10	0	
9	0	
12	0	
16	0	
11	0	
9	0	
17	0	
18	0	
9	0	
11	0	
13	0	
7	0	
12	0	
15	0	
10	0	
12	0	
13	0	
12	0	
18	0	
11	0	
15	0	
10	0	
9	0	
9	0	
8	0	
13	0	
18	0	
12	0	
9	0	
4	0	
9	0	
11	0	
12	0	
9	0	
15	0	
11	0	
11	0	
11	0	
14	0	
9	0	
8	0	
9	0	
10	0	
9	0	
5	0	
10	0	
7	0	
20	0	
17	0	
18	0	
12	0	
14	0	
11	0	
13	0	
10	0	
12	0	
12	0	
13	0	
14	0	
18	0	
9	0	
11	0	
13	0	
12	0	
9	0	
12	0	
12	0	
19	0	
12	0	
17	0	
9	0	
10	0	
12	0	
10	0	
10	0	
14	0	
9	0	
9	0	
14	0	
10	0	
18	0	
9	0	
12	0	
17	0	
13	0	
14	0	
11	0	
16	0	
14	0	
10	0	
11	0	
13	0	
7	0	
9	0	
14	0	
15	0	
8	0	
11	0	
8	0	
12	0	
8	0	
11	0	
17	0	
9	0	
9	0	
12	0	
10	0	
16	0	
17	0	
12	0	
12	0	
12	0	
6	0	
9	0	
13	0	
9	0	
12	0	
6	0	
9	0	
12	0	
17	0	
7	0	
18	0	
11	0	
9	0	
11	0	
13	0	
11	0	
12	0	
10	0	
12	0	
14	0	
12	0	
12	0	
11	0	
